CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
04-06-2678-46;04-011;CHIMALTENANGO;TECPAN GUATEMALA;INSTITUTO PARTICULAR MIXTO TECPANECO DE EDUCACION MEDIA;1 CALLE 2-39 ZONA 4.;52997881;SILBIA JANETT NUÑEZ RODAS DE PESQUERA;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-06-2903-46;04-011;CHIMALTENANGO;TECPAN GUATEMALA;CENTRO DE FORMACIÓN TURÍSTICA E INFORMÁTICA LICEO TECPÁN;2A. CALLE 4-43 ZONA 3;78404039;SILBIA JANETT NUÑEZ RODAS DE PESQUERA;MAYRA YANIRA MORALES CALEL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-06-3108-46;04-011;CHIMALTENANGO;TECPAN GUATEMALA;CENTRO DE FORMACION TURISTICA E INFORMATICA LICEO TECPAN;2A. CALLE 4-43 ZONA 3;78404039;SILBIA JANETT NUÑEZ RODAS DE PESQUERA;MAYRA YANIRA MORALES CALEL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-06-3109-46;04-011;CHIMALTENANGO;TECPAN GUATEMALA;CENTRO DE FORMACION TURISTICA E INFORMATICA LICEO TECPAN;2A. CALLE 4-43 ZONA 3;78404039;SILBIA JANETT NUÑEZ RODAS DE PESQUERA;MAYRA YANIRA MORALES CALEL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-06-3148-46;04-011;CHIMALTENANGO;TECPAN GUATEMALA;COLEGIO EVANGELICO ISRAEL;1A. CALLE 2-39 ZONA 4;78404446;SILBIA JANETT NUÑEZ RODAS DE PESQUERA;;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-06-3149-46;04-011;CHIMALTENANGO;TECPAN GUATEMALA;COLEGIO EVANGELICO ISRAEL;1A. CALLE 2-39 ZONA 4;77238200/58540260;SILBIA JANETT NUÑEZ RODAS DE PESQUERA;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-06-3151-46;04-011;CHIMALTENANGO;TECPAN GUATEMALA;COLEGIO EVANGELICO ISRAEL;1A. CALLE 2-39 ZONA 4;78404465;SILBIA JANETT NUÑEZ RODAS DE PESQUERA;;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-06-3152-46;04-011;CHIMALTENANGO;TECPAN GUATEMALA;COLEGIO EVANGELICO ISRAEL;1A. CALLE 2-39 ZONA 4;78404465;SILBIA JANETT NUÑEZ RODAS DE PESQUERA;;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-06-3259-46;04-011;CHIMALTENANGO;TECPAN GUATEMALA;"INSTITUTO MIXTO DE EDUCACION MUNICIPAL ""VALLE DEL SOL""";ALDEA PAQUIP;46934973;SILBIA JANETT NUÑEZ RODAS DE PESQUERA;LIC. SATURNINO SEMEYÁ LÓPEZ;DIVERSIFICADO;MUNICIPAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-07-0002-46;04-014;CHIMALTENANGO;PATZUN;CENTRO INTEGRAL EMPRESARIAL POR MADUREZ CIEM;CANTON ORIENTE MANZANA 16;77650630;VALERIA GOMEZ BOC;EUNICE CECILIA MARTINEZ CORZO DE ALVARADO;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-07-0003-46;04-014;CHIMALTENANGO;PATZUN;CENTRO EDUCATIVO INTEGRAL DEL AREA RURAL (CEIDAR);ALDEA CHUCHUCA ALTO;;VALERIA GOMEZ BOC;GILBERTO AJU BATZ;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-07-0017-46;04-013;CHIMALTENANGO;PATZUN;"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""SOLIDARIDAD""";3A. CALLE 2-88 ZONA 4;51928359;ISMAEL CRISTAL AJCET;DORA ALICIA PACHECO QUECHÉ;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-07-0018-46;04-014;CHIMALTENANGO;PATZUN;"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""FRATERNIDAD""";MANZANA NO. 14, CANTON ORIENTE;;VALERIA GOMEZ BOC;---;DIVERSIFICADO;OFICIAL;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-07-0026-46;04-013;CHIMALTENANGO;PATZUN;"CENTRO EDUCATIVO ""20 DE MAYO""";"1A. CALLE 1-90 ""A"" ZONA 6";78398434;ISMAEL CRISTAL AJCET;EFRAIN SALAZAR GOMEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-07-0031-46;04-014;CHIMALTENANGO;PATZUN;COLEGIO DE DIVERSIFICADO SAN GIL;ALDEA CHUCHUCA ALTO;78398123;VALERIA GOMEZ BOC;GILBERTO AJU BATZ;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-07-0033-46;04-014;CHIMALTENANGO;PATZUN;LICEO TECNOLÓGICO BILINGÜE GUATEMALAN;2A. CALLE 2-35 ZONA 2;78399519;VALERIA GOMEZ BOC;ROLANDO COY YAQUI;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-07-0034-46;04-014;CHIMALTENANGO;PATZUN;LICEO TECNOLÓGICO BILINGÜE GUATEMALAN;2A. CALLE 2-35 ZONA 2;78399519;VALERIA GOMEZ BOC;ROLANDO COY YAQUI;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-07-0036-46;04-014;CHIMALTENANGO;PATZUN;INSTITUTO TECNOLÓGICO DE COMPUTACIÓN INTECOM;5A. CALLE 7-76 ZONA 1;42412440;VALERIA GOMEZ BOC;GREGORIO SICAJÁN CHULUC;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-07-0042-46;04-014;CHIMALTENANGO;PATZUN;"INSTITUTO PRIVADO MIXTO DE COMPUTACIÓN INFORMÁTICA ""I.C.I.""";3A. CALLE 1-49 ZONA 1;78398192;VALERIA GOMEZ BOC;ANA VICTORIA IXÉAN JULIÁN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-07-0043-46;04-014;CHIMALTENANGO;PATZUN;"INSTITUTO PRIVADO MIXTO DE COMPUTACIÓN INFORMÁTICA ""I.C.I.""";3A. CALLE 2-097 ZONA 4;78399041;VALERIA GOMEZ BOC;ANA VICTORIA IXÉAN JULIÁN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-07-0047-46;04-036;CHIMALTENANGO;PATZUN;COLEGIO SAN BERNARDINO;4A. AVENIDA 4-40 ZONA 2;78398044;JUAN FRANCISCO COCON COY;SARA LIZBETH AVILA BARRIENTOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-07-0049-46;04-014;CHIMALTENANGO;PATZUN;LICEO TECNOLÓGICO BILINGÜE GUATEMALAN;2A. CALLE 2-35 ZONA 2;78399519;VALERIA GOMEZ BOC;ROLANDO COY YAQUÍ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-07-0057-46;04-036;CHIMALTENANGO;PATZUN;COLEGIO SAN BERNARDINO;4A. AVENIDA 4-40 ZONA 2;78398044;JUAN FRANCISCO COCON COY;SARA LIZBETH AVILA BARRIENTOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-07-2239-46;04-013;CHIMALTENANGO;PATZUN;CENTRO EDUCATIVO 20 DE MAYO;4TA. CALLE 2-40 ZONA 1;78398443;ISMAEL CRISTAL AJCET;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;INTERMEDIA;DIARIO(REGULAR);CHIMALTENANGO
04-07-2540-46;04-036;CHIMALTENANGO;PATZUN;"INSTITUTO PREVOCACIONAL MIXTO ""SAN BERNARDINO""";4A. AVENIDA 4-40 ZONA 2;78398044;JUAN FRANCISCO COCON COY;MARCIANA GUZMAN LOPEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-07-3102-46;04-014;CHIMALTENANGO;PATZUN;CENTRO INTEGRAL DE EDUCACION CIENTIFICA PATZUN;CANTON NORTE MANZANA 12;;VALERIA GOMEZ BOC;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-07-3242-46;04-013;CHIMALTENANGO;PATZUN;"CENTRO EDUCATIVO ""20 DE MAYO""";"1A. CALLE 1-90 ""A"" ZONA 6";78398434;ISMAEL CRISTAL AJCET;EFRAIN SALAZAR GOMEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-08-0005-46;04-019;CHIMALTENANGO;SAN MIGUEL POCHUTA;INSTITUTO MUNICIPAL DE DIVERSIFICADO POCHUTA CENTENARIO;SAN MIGUEL POCHUTA;30244440;ROSA MARISOL JUAREZ GRAMAJO;MARÍA DEL CARMEN ACUTA CHACÓN;DIVERSIFICADO;MUNICIPAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-08-0006-46;04-019;CHIMALTENANGO;SAN MIGUEL POCHUTA;"INSTITUTO MUNICIPAL DE DIVERSIFICADO ""POCHUTA CENTENARIO""";SAN MIGUEL POCHUTA;30244440;ROSA MARISOL JUAREZ GRAMAJO;MARÍA DEL CARMEN ACUTA CHACÓN;DIVERSIFICADO;MUNICIPAL;URBANA;ABIERTA;MONOLINGUE;INTERMEDIA;DIARIO(REGULAR);CHIMALTENANGO
04-08-0008-46;04-019;CHIMALTENANGO;SAN MIGUEL POCHUTA;"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""SAN MIGUEL""";1A. AVENIDA 6-57 ZONA 1;40978884;ROSA MARISOL JUAREZ GRAMAJO;LIGIA MARIA LOPEZ ROSALES;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-08-2755-46;04-019;CHIMALTENANGO;SAN MIGUEL POCHUTA;LICEO PRIVADO POCHUTECO CAMINO AL FUTURO;MUNICIPIO DE SAN MIGUEL POCHUTA;56343940;ROSA MARISOL JUAREZ GRAMAJO;;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-08-3079-46;04-019;CHIMALTENANGO;SAN MIGUEL POCHUTA;LICEO PRIVADO POCHUTECO CAMINO AL FUTURO;SAN MIGUEL POCHUTA;54370593;ROSA MARISOL JUAREZ GRAMAJO;;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-09-0007-46;04-009;CHIMALTENANGO;PATZICIA;"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""PROFESORA AURA IRMA MENESES DE RAMIREZ""";EL BOSQUE;58280039;LIDIA SANTIZO MORALES;---;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-09-0023-46;04-009;CHIMALTENANGO;PATZICIA;COLEGIO INTEGRAL MESOAMERICANO;KM. 69.5 CARRETERA INTERAMERICANA;78448986;LIDIA SANTIZO MORALES;RAFAEL GALINDO YLLESCAS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-09-0024-46;04-009;CHIMALTENANGO;PATZICIA;COLEGIO INTEGRAL MESOAMERICANO;KM. 69.5 CARRETERA INTERAMERICANA;78448986;LIDIA SANTIZO MORALES;RAFAEL GALINDO YLLESCAS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-09-2676-46;04-009;CHIMALTENANGO;PATZICIA;ESCUELA DE CIENCIAS COMERCIALES POR COOPERATIVA MUNICIPAL;ALDEA EL CAMAN;42814696;LIDIA SANTIZO MORALES;MOISES LUNA ARROYAVE;DIVERSIFICADO;MUNICIPAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-09-2937-46;04-009;CHIMALTENANGO;PATZICIA;INSTITUTO TECNICO EXPERIMENTAL AGROINDUSTRIAL ALAN JUYU;SECTOR EL BOSQUE;78305239;LIDIA SANTIZO MORALES;ILCIAS JOEL GUERRA GUERRA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-10-0006-46;04-026;CHIMALTENANGO;SANTA CRUZ BALANYA;"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""CARLOS EMILIO LEONARDO""";CANTON EL PROGRESO;42204284;SELVIN LIZANDRO QUIC CHONAY;---;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-10-2857-46;04-026;CHIMALTENANGO;SANTA CRUZ BALANYA;"CENTRO EDUCATIVO ""RUNAWAL B ALAM YA""";CANTON LA LIBERTAD;52190384;SELVIN LIZANDRO QUIC CHONAY;CANDIDO RODRIGUEZ GUAJAN;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;BILINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-11-0002-46;04-016;CHIMALTENANGO;ACATENANGO;"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""ACATENANGO""";COLONIA POTRERITOS;59464736;LEONOR JUAREZ CALLEJAS;---;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-11-0003-46;04-016;CHIMALTENANGO;ACATENANGO;"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""AGROFORESTAL""";COLONIA LA LADRILLERA;;LEONOR JUAREZ CALLEJAS;---;DIVERSIFICADO;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-11-0009-46;04-016;CHIMALTENANGO;ACATENANGO;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;COLONIA LA LADRILLERA;42569556;LEONOR JUAREZ CALLEJAS;ELDER DANILO MOTÚFAR AJQUEJAY;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-11-0012-46;04-016;CHIMALTENANGO;ACATENANGO;INSTITUTO DIVERSIFICADO POR COOPERATIVA ACATENANGO;COLONIA EL POTRERITO;78823560;LEONOR JUAREZ CALLEJAS;RONY AMILCAR VÉLIZ PÉREZ;DIVERSIFICADO;COOPERATIVA;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-11-0995-46;;CHIMALTENANGO;ACATENANGO;INSTITUTO PRACTICO DE EDUCACION MEDIA;CANTON TERCERO;;;;DIVERSIFICADO;COOPERATIVA;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);CHIMALTENANGO
04-12-0031-46;04-017;CHIMALTENANGO;SAN PEDRO YEPOCAPA;"INSTITUTO DE NIVEL MEDIO DE PROYECCION SOCIAL Y COMUNITARIA ""LA VOZ DE LA ESPERANZA""";ALDEA MONTE DE LOS OLIVOS;22679158;JOSE CORONADO CAMEY GUERRA;MARIA DEL CARMEN MATZIR MICULAX;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-12-0032-46;04-017;CHIMALTENANGO;SAN PEDRO YEPOCAPA;"INSTITUTO DE NIVEL MEDIO DE PROYECCION SOCIAL Y COMUNITARIA ""LA VOZ DE LA ESPERANZA""";ALDEA MONTE DE LOS OLIVOS;44075812;JOSE CORONADO CAMEY GUERRA;MARIA DEL CARMEN MATZIR MICUTAX;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-12-0042-46;04-030;CHIMALTENANGO;SAN PEDRO YEPOCAPA;INSTITUTO PRIVADO MIXTO ORIZABA;PRIMER CANTÓN;58197435;EXEQUIEL XIA SECAY;AUDELINA COS KING;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-12-0043-46;04-030;CHIMALTENANGO;SAN PEDRO YEPOCAPA;INSTITUTO PRIVADO MIXTO ORIZABA;PRIMER CANTÓN;58197435;EXEQUIEL XIA SECAY;AUDELINA COS KING;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-12-0044-46;04-030;CHIMALTENANGO;SAN PEDRO YEPOCAPA;INSTITUTO PRIVADO MIXTO ORIZABA;PRIMER CANTÓN;58197435;EXEQUIEL XIA SECAY;AUDELINA COS KING;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-12-0051-46;04-030;CHIMALTENANGO;SAN PEDRO YEPOCAPA;INSTITUTO PRIVADO MIXTO ORIZABA;PRIMER CANTÓN;58197435;EXEQUIEL XIA SECAY;AUDELINA COS KING;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-12-2842-46;04-017;CHIMALTENANGO;SAN PEDRO YEPOCAPA;INSTITUTO DE NIVEL MEDIO DE PROYECCION SOCIAL Y COMUNITARIA LA VOZ DE LA ESPERANZA;ALDEA MONTE LOS OLIVOS;49060107;JOSE CORONADO CAMEY GUERRA;;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-13-0005-46;04-004;CHIMALTENANGO;SAN ANDRES ITZAPA;"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""ITZAPA""";CANTON SAN LORENZO;42015519;ANA LUISA AVILA GOMEZ DE LEMUS;---;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-13-0016-46;04-004;CHIMALTENANGO;SAN ANDRES ITZAPA;LICEO CAMPO ALEGRE;CANTÓN SAN PEDRO Y SAN PABLO;51018627;ANA LUISA AVILA GOMEZ DE LEMUS;RUTH CAROLINA SALAZAR DE LA CRUZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-13-0022-46;04-004;CHIMALTENANGO;SAN ANDRES ITZAPA;COLEGIO PRIVADO MIXTO SAN ANDRES;CANTON SAN LORENZO;78495777;ANA LUISA AVILA GOMEZ DE LEMUS;MARTÍN SAL SIQUINAJAY;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-13-0029-46;04-004;CHIMALTENANGO;SAN ANDRES ITZAPA;LICEO CIENTÍFICO GUATEMALTECO EN ARTE Y TECNOLOGÍA;CANTÓN SAN LORENZO;78494828;ANA LUISA AVILA GOMEZ DE LEMUS;CÉSAR JOAQUIN MENDOZA YANI;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-13-0030-46;04-004;CHIMALTENANGO;SAN ANDRES ITZAPA;COLEGIO EVANGELICO AGUA VIVA;ALDEA HIERVA BUENA;77230737;ANA LUISA AVILA GOMEZ DE LEMUS;RAQUEL HAYDEE GÓMEZ TZIRIN;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-13-0598-46;04-004;CHIMALTENANGO;SAN ANDRES ITZAPA;COLEGIO PRIVADO MIXTO SAN ANDRES;CANTON SAN LORENZO;78495777;ANA LUISA AVILA GOMEZ DE LEMUS;MARTIN SAL SIQUINAJAY;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-13-3228-46;04-004;CHIMALTENANGO;SAN ANDRES ITZAPA;"ESCUELA MUNICIPAL DE CIENCIAS COMERCIALES ""LIC. CARLOS HELMER LEMUS SILVA""";MUNICIPIO DE SAN ANDRES ITZAPA;78495197;ANA LUISA AVILA GOMEZ DE LEMUS;CARLOS HELMER LEMUS SILVA;DIVERSIFICADO;MUNICIPAL;URBANA;ABIERTA;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);CHIMALTENANGO
04-13-3232-46;04-004;CHIMALTENANGO;SAN ANDRES ITZAPA;LICEO CAMPO ALEGRE;CANTON SAN PEDRO Y SAN PABLO;51018627;ANA LUISA AVILA GOMEZ DE LEMUS;RUTH CAROLINA SALAZAR DE LA CRUZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-14-0010-46;04-025;CHIMALTENANGO;PARRAMOS;"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""KOTZIJAL QUINAQ"" (FLOR DE FRIJOL)";CANTON LA UNION;50117357;ANGEL ARTURO HURTARTE CHACON;---;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-14-0020-46;04-025;CHIMALTENANGO;PARRAMOS;CENTRO EDUCATIVO TRILINGÜE NUEVO AMANECER;0 CALLE 1-45 ZONA 1, CANTON LA UNION;78499370;ANGEL ARTURO HURTARTE CHACON;MARÍA LEONOR ZAMORA HERNÁNDEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-14-0022-46;04-025;CHIMALTENANGO;PARRAMOS;CENTRO EDUCATIVO TRILINGÜE NUEVO AMANECER;0 CALLE 1-45 ZONA 1, CANTÓN LA UNION;78499370;ANGEL ARTURO HURTARTE CHACON;MARÍA LEONOR ZAMORA HERNÁNDEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-14-0023-46;04-025;CHIMALTENANGO;PARRAMOS;COLEGIO BILINGÜE EN COMPUTACIÓN SAN BERNABÉ;KILÓMETRO 63, CARRETERA A SAN PEDRO YEPOCAPA, ALDEA SAN BERNABÉ;30857742;ANGEL ARTURO HURTARTE CHACON;RAÚL ARNULFO CUÁ TUMÍN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-14-0026-46;04-025;CHIMALTENANGO;PARRAMOS;"CENTRO EDUCATIVO EN COMPUTACION ""NUEVA ESPERANZA""";1A. AVENIDA 1-58 ZONA 1, CANTON LA UNION;78499221;ANGEL ARTURO HURTARTE CHACON;JUAN CARLOS GÓMEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-14-0029-46;04-025;CHIMALTENANGO;PARRAMOS;COLEGIO CRISTIANO LOS BRAZOS DE JESÚS;CANTÓN LA UNIÓN;78499360;ANGEL ARTURO HURTARTE CHACON;GERSON ARELY PUZ SAL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-14-0032-46;04-025;CHIMALTENANGO;PARRAMOS;COLEGIO TECNOLÓGICO DE PARRAMOS;5A. CALLE 2-88 ZONA 4, CANTÓN LA DEMOCRACIA;77915727;ANGEL ARTURO HURTARTE CHACON;NORMA MARISOL SALGUERO ESCOBAR;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-14-2933-46;04-025;CHIMALTENANGO;PARRAMOS;CENTRO EDUCATIVO PARRAMOS 'PROF. RIGOBERTO ZAMORA CHARUC';1A. AVENIDA 1-58 ZONA 1;78495279;ANGEL ARTURO HURTARTE CHACON;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-14-3016-46;04-025;CHIMALTENANGO;PARRAMOS;CENTRO EDUCATIVO PARRAMOS PROF. RIGOBERTO ZAMORA CHARUC;1AV. 1-58 ZONA 1;78495279;ANGEL ARTURO HURTARTE CHACON;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-15-0008-46;04-008;CHIMALTENANGO;ZARAGOZA;"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""PILAR DE VALORES Y CONOCIMIENTOS""";2A AVENIDA 1-13 ZONA 2;58789005;CORINA ARGELIA RODAS SERRANO;---;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
